Semantic_ID,Aspect,n_pois,Top1_name,Top1,Top2_name,Top2,Top3_name,Top3,Top4_name,Top4,Top5_name,Top5,Others
3-0-4,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-0-4,Region,1,87G62WWV,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-0-106,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-0-106,Region,1,87G62V42,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-6-121,Category,1,Hotels & Travel,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-6-121,Region,1,87G62XVG,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-9-25,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-9-25,Region,2,87G62QPJ,50.0,87G64XCM,50.0,,0.0,,0.0,,0.0,0.0
3-9-36,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-9-36,Region,1,87G63QGV,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-12-54,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-12-54,Region,2,87G62W9R,50.0,87G62W8P,50.0,,0.0,,0.0,,0.0,0.0
3-12-86,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-12-86,Region,1,87G62W78,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-12-100,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-12-100,Region,1,87G62VV4,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-12-112,Category,3,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-12-112,Region,3,87F6XQ4X,33.3,87G62VX4,33.3,87F6WQ64,33.3,,0.0,,0.0,0.0
3-28-34,Category,1,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-28-34,Region,1,87F6XR2J,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-47-123,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-47-123,Region,1,87G63Q39,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-49-86,Category,2,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-49-86,Region,2,87F6WRVJ,50.0,87F6WRXM,50.0,,0.0,,0.0,,0.0,0.0
3-62-52,Category,13,Restaurants,46.2,Shopping,23.1,Education,7.7,Health & Medical,7.7,Food,7.7,7.7
3-62-52,Region,13,87F6XR56,7.7,87F6WRPM,7.7,87G63X4C,7.7,87F6XQ3F,7.7,87F6WRVR,7.7,61.5
3-66-54,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-66-54,Region,1,87G62RQF,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-69-54,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-69-54,Region,1,87G62QPM,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-72-96,Category,1,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-72-96,Region,1,87G62WQP,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-75-106,Category,1,Arts & Entertainment,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-75-106,Region,1,87F6XVC5,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-87-52,Category,4,Restaurants,75.0,Shopping,25.0,,0.0,,0.0,,0.0,0.0
3-87-52,Region,4,87G62RV9,25.0,87F6WQ69,25.0,87F6WVR2,25.0,87G62R2W,25.0,,0.0,0.0
3-87-56,Category,3,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-87-56,Region,3,87G63X9V,33.3,87G64XFP,33.3,87G62XP5,33.3,,0.0,,0.0,0.0
3-87-63,Category,4,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-87-63,Region,4,87G62V5X,25.0,87G63R55,25.0,87F6WRMV,25.0,87G62WMH,25.0,,0.0,0.0
3-95-106,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-95-106,Region,1,87F6XR3J,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-103-63,Category,1,Specialty Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-103-63,Region,1,87G62RGX,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-126-58,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
3-126-58,Region,1,87G63XWJ,100.0,,0.0,,0.0,,0.0,,0.0,0.0
